
dump sentences\A-423_80_.txt	life	poultry	lost is	VP	[VBD, VBZ]	1
dump sentences\V-117_6_.txt	vitamin	hormone	, but a	AND-CONJ	[,, CC, DT]	1
dump sentences\V-229_9_.txt	symptoms	upper respiratory tract infections	of	PREP	[IN]	1
dump sentences\T-1590_8_.txt	eggs	meat	or	AND-CONJ	[CC]	1
dump sentences\V-530_5_.txt	heart failure	stroke	,	LIST	[,]	2
dump sentences\V-853_7_.txt	lignans	phytonutrients	,	LIST	[,]	1
dump sentences\T-440_11_.txt	can	toxin	create a	VP	[VB, DT]	1
dump sentences\T-1114_6_.txt	lead	fat	to	PREP	[TO]	1
dump sentences\A-119_5_.txt	who	rapamycin	received	VP	[VBD]	2
dump sentences\V-22_18_.txt	risk	type 1 diabetes	of	PREP	[IN]	46
dump sentences\V-184_26_.txt	gingivitis	plaque	,	LIST	[,]	1
dump sentences\T-5_0_.txt	constipation	indigestion	,	LIST	[,]	1
dump sentences\T-991_9_.txt	trans fats	caramel color	,	LIST	[,]	2
dump sentences\V-631_17_.txt	nettle tea	iron	does have the	VP	[VBZ, VB, DT]	2
dump sentences\T-1873_0_.txt	weight gain	poultry	,	LIST	[,]	1
dump sentences\V-1173_1_.txt	risk	heart failure	of	PREP	[IN]	2
dump sentences\A-99_3_.txt	saturated fat	cholesterol	without the	PREP	[IN, DT]	4
dump sentences\V-56_2_.txt	sleep	smell	,	LIST	[,]	1
dump sentences\A-214_24_.txt	spices	black pepper	for a week,	PREP	[IN, DT, NN, ,]	1
dump sentences\V-408_20_.txt	hypersensitivity	signs	have	VP	[VBP]	1
dump sentences\A-20_0_.txt	nuts	plant foods	are	VP	[VBP]	4
dump sentences\T-1175_12_.txt	ice cream	desserts	,	LIST	[,]	2
dump sentences\T-112_1_.txt	ulcers	exercise	,	LIST	[,]	1
dump sentences\V-1301_1_.txt	cheese	yogurt	, or	LIST	[,, CC]	1
dump sentences\A-293_12_.txt	symptoms	insomnia	of	PREP	[IN]	2
dump sentences\A-29_23_.txt	plant foods	nuts	such as	IS-A	[JJ, IN]	1
dump sentences\V-1262_17_.txt	soy	risk	cut their	VP	[VBD, PRP$]	1
dump sentences\A-77_22_.txt	vegetables	findings	, these	LIST	[,, DT]	1
dump sentences\T-1379_5_.txt	salt	processed foods	,	LIST	[,]	1
dump sentences\A-210_26_.txt	ibuprofen	over	is	IS-A	[VBZ]	1
dump sentences\V-15_262_.txt	mouth	stomach	to your	PREP	[TO, PRP$]	3
dump sentences\V-128_17_.txt	diseases	colon cancer	like	IS-A	[IN]	8
dump sentences\A-66_6_.txt	sugar	empty calories	is	IS-A	[VBZ]	2
dump sentences\V-1259_8_.txt	iron	antioxidants	,	LIST	[,]	2
dump sentences\A-337_3_.txt	public health	smoking	as	PREP	[IN]	12
dump sentences\V-309_6_.txt	oils	spearmint	of both	PREP	[IN, DT]	2
dump sentences\T-437_8_.txt	chicken	processed foods	or	AND-CONJ	[CC]	1
dump sentences\V-300_11_.txt	protein	hydrogen sulfide	,	LIST	[,]	1
dump sentences\V-564_1_.txt	glucose	produce	to	PREP	[TO]	2
dump sentences\A-323_0_.txt	fruits	cancer cell growth	to suppress	PREP	[TO, VB]	2
dump sentences\V-1216_0_.txt	cardamom	ginger	,	LIST	[,]	1
dump sentences\V-289_14_.txt	meat	reflux	had twice the odds of	VP	[VBD, RB, DT, NNS, IN]	1
dump sentences\T-1114_6_.txt	sugar	can	, as that	AND-CONJ	[,, IN, DT]	1
dump sentences\T-1914_24_.txt	hypertension	high blood pressure	,	LIST	[,]	1
dump sentences\A-52_18_.txt	celery	nitrites	to create	PREP	[TO, VB]	1
dump sentences\V-364_8_.txt	tomatoes	water	are	VP	[VBP]	2
dump sentences\A-112_19_.txt	can	platelet	see a	VP	[VB, DT]	1
dump sentences\V-970_1_.txt	wine	meat	, dried	LIST	[,, VBD]	1
dump sentences\T-1716_2_.txt	who	soy foods	eat	VP	[VBP]	6
dump sentences\V-731_10_.txt	red meat	desserts	or	AND-CONJ	[CC]	2
dump sentences\V-655_8_.txt	diet	rheumatoid arthritis	, with	LIST	[,, IN]	1
dump sentences\A-368_19_.txt	smoke	diesel fumes	,	LIST	[,]	1
dump sentences\V-613_1_.txt	spices	nutmeg	, such as	AND-CONJ	[,, JJ, IN]	1
dump sentences\V-52_7_.txt	environment	diet	,	LIST	[,]	1
dump sentences\A-333_11_.txt	anise seed	chervil	, or	LIST	[,, CC]	2
dump sentences\V-789_7_.txt	water	basil	,	LIST	[,]	1
dump sentences\T-1117_4_.txt	cholesterol	liver	, is	LIST	[,, VBZ]	2
dump sentences\V-460_4_.txt	asthma	allergies	,	LIST	[,]	7
dump sentences\V-272_1_.txt	heart disease	hypertension	,	LIST	[,]	2
dump sentences\V-101_173_.txt	animal protein	animal fat	,	LIST	[,]	19
dump sentences\T-547_3_.txt	diabetes	cancer	to	PREP	[TO]	1
dump sentences\V-66_21_.txt	depression	prostate cancer	,	LIST	[,]	2
dump sentences\T-995_1_.txt	stress	anxiety	,	LIST	[,]	1
dump sentences\A-204_3_.txt	doctors	medical profession	, as a	AND-CONJ	[,, IN, DT]	6
dump sentences\V-184_19_.txt	nitric oxide	nitrite	,	LIST	[,]	1
dump sentences\T-1349_2_.txt	apples	tomatoes	,	LIST	[,]	2
dump sentences\A-470_10_.txt	fruit juices	phenolic	for these	PREP	[IN, DT]	1
dump sentences\T-992_8_.txt	infants	human milk	with	PREP	[IN]	1
dump sentences\T-1526_4_.txt	cancers	brain tumors	,	LIST	[,]	19
dump sentences\V-721_3_.txt	meats	protein	,	LIST	[,]	1
dump sentences\A-327_13_.txt	grains	meats	,	LIST	[,]	4
dump sentences\A-35_2_.txt	medications	prevent	to	PREP	[TO]	2
dump sentences\A-174_8_.txt	children	arsenic	for	PREP	[IN]	2
dump sentences\V-55_8_.txt	seeds	flax seeds	, or	LIST	[,, CC]	2
dump sentences\V-1187_2_.txt	fiber	can	, you	LIST	[,, PRP]	1
dump sentences\A-455_20_.txt	vegetables	prevent	helps	VP	[VBZ]	1
dump sentences\V-266_22_.txt	can	homocysteine	drop their	VP	[VB, PRP$]	1
dump sentences\A-54_1_.txt	fruit	flavored	-	-COMPOUND	[]	2
dump sentences\T-356_6_.txt	treated	bacteriophages	with	PREP	[IN]	1
dump sentences\T-1725_2_.txt	spices	ginger	such as	IS-A	[JJ, IN]	1
dump sentences\V-827_1_.txt	cheeses	aged	like	IS-A	[IN]	1
dump sentences\V-364_2_.txt	hyperactivity	platelets	of	PREP	[IN]	2
dump sentences\V-505_6_.txt	disease	glaucoma	like	IS-A	[IN]	1
dump sentences\V-104_16_.txt	estrogens	breast cancer	, or the	AND-CONJ	[,, CC, DT]	1
dump sentences\A-129_28_.txt	can	control	help us take back	VP	[VB, PRP, VB, RP]	1
dump sentences\V-111_7_.txt	farmworkers	who	,	LIST	[,]	1
dump sentences\V-273_3_.txt	animal products	oils	,	LIST	[,]	1
dump sentences\T-502_18_.txt	asthma	cancer	,	LIST	[,]	3
dump sentences\V-263_29_.txt	curcumin	exercise	or	AND-CONJ	[CC]	1
dump sentences\T-573_5_.txt	chickens	genetic manipulation	due to	ADJ	[JJ, TO]	2
dump sentences\T-1329_0_.txt	inflammation	cholesterol	, reduce	LIST	[,, VB]	1
dump sentences\T-761_5_.txt	flexitarians	live	do	VP	[VBP]	1
dump sentences\V-1168_76_.txt	breast cancer	brain cancer	,	LIST	[,]	10
dump sentences\A-475_17_.txt	amyloidosis	leprosy	triggered by	VP	[VBN, IN]	1
dump sentences\A-39_28_.txt	exercise	diet	versus	CC	[CC]	1
dump sentences\A-296_3_.txt	oral cancer	liver cancer	,	LIST	[,]	4
dump sentences\V-87_9_.txt	supplements	kelp	, the	LIST	[,, DT]	1
dump sentences\V-1145_4_.txt	pregnant women	animal products	eat lots of	VP	[VBP, NNS, IN]	2
dump sentences\A-362_20_.txt	grape juice	carrots	,	LIST	[,]	4
dump sentences\V-911_5_.txt	dog	berries	rose	VP	[VBD]	3
dump sentences\T-1915_3_.txt	gallstones	rheumatoid arthritis	,	LIST	[,]	1
dump sentences\A-302_8_.txt	burgers	chicken fat	,	LIST	[,]	6
dump sentences\T-568_1_.txt	tapeworms	steroid hormones	,	LIST	[,]	2
dump sentences\V-713_8_.txt	aches	cramps	,	LIST	[,]	1
dump sentences\A-121_8_.txt	chickpeas	split peas	,	LIST	[,]	20
dump sentences\A-427_15_.txt	free radicals	fat oxidation	,	LIST	[,]	4
dump sentences\V-1164_3_.txt	roasting	frying	,	LIST	[,]	1
dump sentences\V-106_5_.txt	produced	fat cells	by	PREP	[IN]	2
dump sentences\A-94_16_.txt	raisins	dried fruit	stood out for the	VP	[VBD, RP, IN, DT]	1
dump sentences\A-330_25_.txt	can	vegan	feed a	VP	[VB, DT]	2
dump sentences\A-383_19_.txt	diet	soda	-	-COMPOUND	[]	1
dump sentences\T-1090_1_.txt	cholesterol	hypertension	,	LIST	[,]	2
dump sentences\A-109_25_.txt	soy milk	rice milk	or	AND-CONJ	[CC]	8
dump sentences\V-1004_2_.txt	carrots	over	, though, has	AND-CONJ	[,, RB, ,, VBZ]	1
dump sentences\V-591_5_.txt	can	zoonosis	be a]	VP	[VB, DT, -RRB-]	1
dump sentences\T-590_8_.txt	carob	broccoli	,	LIST	[,]	1
dump sentences\A-201_5_.txt	cardiac death	sudden death	,	LIST	[,]	4
dump sentences\T-300_6_.txt	can	vitamin	provide	VP	[VB]	1
dump sentences\A-196_25_.txt	burned	physical activity	by	PREP	[IN]	1
dump sentences\A-112_11_.txt	can	inflammatory cells	recruit the	VP	[VB, DT]	4
dump sentences\T-1891_1_.txt	risk	gout	for	PREP	[IN]	1
dump sentences\V-219_24_.txt	butyrate	immune system	to put the	PREP	[TO, VB, DT]	1
dump sentences\T-1041_1_.txt	calcium	nitrates	,	LIST	[,]	1
dump sentences\V-778_0_.txt	treatment	genital warts	for	PREP	[IN]	1
dump sentences\V-127_8_.txt	who	morning sickness	used if for	VP	[VBD, IN, IN]	1
dump sentences\V-353_9_.txt	estrogen	can	, which	LIST	[,, WDT]	2
dump sentences\T-1691_1_.txt	hives	allergic reactions	or	AND-CONJ	[CC]	3
dump sentences\V-485_61_.txt	infants	elderly	, the	LIST	[,, DT]	1
dump sentences\V-696_10_.txt	risk	ischemic heart disease	of [	PREP	[IN, -LRB-]	4
dump sentences\A-18_20_.txt	high blood pressure	heart disease	,	LIST	[,]	4
dump sentences\T-428_3_.txt	cancers	pancreatic cancer	such as	IS-A	[JJ, IN]	1
dump sentences\V-302_16_.txt	folic acid	oxidized	is the	VP	[VBZ, DT]	1
dump sentences\T-30_9_.txt	lead	hiatal hernias	to	PREP	[TO]	1
dump sentences\V-367_4_.txt	can	lead	trigger processes that	VP	[VB, NNS, WDT]	2
dump sentences\A-436_8_.txt	artery	can	, which	LIST	[,, WDT]	1
dump sentences\V-576_37_.txt	spices	cloves	, such as	AND-CONJ	[,, JJ, IN]	2
dump sentences\V-1001_9_.txt	who	pork	eats	VP	[VBZ]	1
dump sentences\V-380_13_.txt	side effects	uterine cancer	such as	IS-A	[JJ, IN]	2
dump sentences\A-368_2_.txt	production	cancer	of these	PREP	[IN, DT]	1
dump sentences\A-457_10_.txt	greens	health	are	VP	[VBP]	1
dump sentences\V-16_270_.txt	hypertension	leading	are both	VP	[VBP, DT]	1
dump sentences\V-15_231_.txt	fish	milk	,	LIST	[,]	1
dump sentences\V-364_8_.txt	tomato juice	ketchup	, sauce or	AND-CONJ	[,, NN, CC]	2
dump sentences\T-824_0_.txt	hypertension	inflammation	,	LIST	[,]	1
dump sentences\V-274_8_.txt	bad cholesterol	can	, LDL,	LIST	[,, NN, ,]	2
dump sentences\T-545_3_.txt	painkillers	treatment	for the	PREP	[IN, DT]	1
dump sentences\T-51_3_.txt	who	gluten	avoid	VP	[VBP]	2
dump sentences\V-703_3_.txt	mothers	age	tested at	VP	[VBN, IN]	1
dump sentences\V-1002_6_.txt	seizures	headaches	,	LIST	[,]	1
dump sentences\V-7_3_.txt	eggs	can	,	LIST	[,]	1
dump sentences\V-696_10_.txt	cholesterol	diabetes	or	AND-CONJ	[CC]	1
dump sentences\A-308_18_.txt	hydration	kids	for	PREP	[IN]	1
dump sentences\A-168_0_.txt	vegetables	prevent	to help	PREP	[TO, VB]	1
dump sentences\A-263_53_.txt	can	disease	see the	VP	[VB, DT]	3
dump sentences\V-576_40_.txt	kale	onions	,	LIST	[,]	3
dump sentences\T-1206_0_.txt	brown adipose tissue	burn	helps	VP	[VBZ]	2
dump sentences\V-305_8_.txt	pigs	superbugs	by	PREP	[IN]	2
dump sentences\T-1503_7_.txt	sweet potatoes	preserve	to	PREP	[TO]	2
dump sentences\T-995_10_.txt	purple potatoes	nuts	,	LIST	[,]	5
dump sentences\V-278_23_.txt	meta-analysis	vegetarian	showed	VP	[VBD]	1
dump sentences\A-238_10_.txt	brains	banana	to drive us to eat that	PREP	[TO, VB, PRP, TO, VB, IN]	1
dump sentences\T-1732_0_.txt	iron	zinc	,	LIST	[,]	7
dump sentences\T-1580_0_.txt	mortality	cardiovascular disease	,	LIST	[,]	2
dump sentences\A-362_20_.txt	grapes	grape juice	to	PREP	[TO]	2
dump sentences\A-18_19_.txt	diet	sodium	is	IS-A	[VBZ]	1
dump sentences\V-173_17_.txt	down	cold	with the	PREP	[IN, DT]	1
dump sentences\V-85_19_.txt	salad	potato	,	LIST	[,]	1
dump sentences\T-257_7_.txt	flaxseeds	greens	,	LIST	[,]	6
dump sentences\T-1565_4_.txt	radiation	risk	to reduce	PREP	[TO, VB]	1
dump sentences\V-101_109_.txt	die	cancer	of	PREP	[IN]	4
dump sentences\A-436_19_.txt	crimini mushrooms	oyster mushrooms	,	LIST	[,]	4
dump sentences\V-1269_4_.txt	vitamins	can	that we 	PREP	[IN, PRP]	1
dump sentences\A-362_33_.txt	risks	dental	of	PREP	[IN]	4
dump sentences\A-84_10_.txt	green	oolong tea	, black, or	AND-CONJ	[,, JJ, ,, CC]	2
dump sentences\T-1568_0_.txt	snack	variety	with a	PREP	[IN, DT]	1
dump sentences\V-896_2_.txt	arteries	muscle	to tell the	PREP	[TO, VB, DT]	1
dump sentences\V-306_8_.txt	casein	skim milk	,	LIST	[,]	3
dump sentences\V-257_6_.txt	burned	fat	after a high-	PREP	[IN, DT]	1
dump sentences\V-249_10_.txt	who	live	tried to	VP	[VBD, TO]	1
dump sentences\T-1323_14_.txt	plant foods	cooked	are	VP	[VBP]	1
dump sentences\A-315_10_.txt	can	survival	see the	VP	[VB, DT]	2
dump sentences\V-1015_30_.txt	antioxidant content	diets	while	PREP	[IN]	1
dump sentences\A-384_18_.txt	maple syrup	raw	,	LIST	[,]	1
dump sentences\V-971_11_.txt	baking soda	water	to a liter (or quart) of	PREP	[TO, DT, NN, -LRB-, CC, NN, -RRB-, IN]	2
dump sentences\V-1128_1_.txt	cooking	tomato sauce	acidic foods like	ADJ	[JJ, NNS, IN]	2
dump sentences\V-330_15_.txt	contaminated	glycotoxins	with	PREP	[IN]	2
dump sentences\V-1300_17_.txt	can	cholesterol	lower our 	VP	[VB, PRP$]	1
dump sentences\T-257_4_.txt	can	blood pressure	lower	VP	[VB]	6
dump sentences\T-1079_28_.txt	animal foods	plant foods	,	LIST	[,]	4
dump sentences\V-1296_6_.txt	seeds	spinach	,	LIST	[,]	1
dump sentences\T-735_6_.txt	brains	farm	to	PREP	[TO]	1
dump sentences\V-220_18_.txt	red meat	can	,	LIST	[,]	3
dump sentences\T-568_2_.txt	strawberries	saffron	,	LIST	[,]	1
dump sentences\V-238_18_.txt	who	anti-inflammatory	ate a lot of these	VP	[VBD, DT, NN, IN, DT]	1
dump sentences\T-1747_6_.txt	therapies	statins	such as	IS-A	[JJ, IN]	1
dump sentences\V-757_0_.txt	sudden cardiac death	magnesium	because of the	PREP	[IN, IN, DT]	3
dump sentences\A-64_0_.txt	smoking	depression	,	LIST	[,]	1
dump sentences\A-362_31_.txt	apple cider vinegar	sports drinks	or	AND-CONJ	[CC]	12
dump sentences\V-202_13_.txt	plant-based diet	virus	is just a	VP	[VBZ, RB, DT]	1
dump sentences\A-128_22_.txt	beans	roasted	are	VP	[VBP]	2
dump sentences\T-1079_14_.txt	can	heart disease	raise	VP	[VB]	1
dump sentences\A-302_8_.txt	yogurt	burgers	,	LIST	[,]	3
dump sentences\V-151_0_.txt	supplementation	pregnant	of	PREP	[IN]	1
dump sentences\V-83_16_.txt	breakfast	whole grain	, the	LIST	[,, DT]	1
dump sentences\V-599_2_.txt	breastfeed	woman	if you’re a	PREP	[IN, PRP, VBP, DT]	1
dump sentences\T-1667_3_.txt	phthalates	pregnant women	by	PREP	[IN]	4
dump sentences\V-1082_6_.txt	almonds	cholesterol	lower our	ADJ	[JJR, PRP$]	1
dump sentences\A-339_13_.txt	risk	breast cancer	for	PREP	[IN]	28
dump sentences\V-389_29_.txt	ham	hot dogs	or	AND-CONJ	[CC]	1
dump sentences\A-63_24_.txt	supplementation	tomatoes	with	PREP	[IN]	2
dump sentences\V-140_24_.txt	fish	insulin	causes triple the	INFLUENCE	[VBZ, RB, DT]	1
dump sentences\A-128_19_.txt	brains	essential tremor	of	PREP	[IN]	2
dump sentences\V-96_33_.txt	juice	tumors	, their	LIST	[,, PRP$]	1
dump sentences\V-31_25_.txt	can	adverse effects	cause	INFLUENCE	[VB]	1
dump sentences\V-117_18_.txt	healthy eating	vitamin	, just like	AND-CONJ	[,, RB, IN]	1
dump sentences\T-1911_25_.txt	plant foods	soy	like	IS-A	[IN]	1
dump sentences\A-311_1_.txt	vagina	tomato juice	is that of	VP	[VBZ, IN, IN]	5
dump sentences\T-858_9_.txt	inflammation	asthma	, reduce	LIST	[,, VB]	1
dump sentences\V-89_11_.txt	cheese	sausage	,	LIST	[,]	1
dump sentences\V-528_5_.txt	immune system	gut	of the	PREP	[IN, DT]	2
dump sentences\V-615_5_.txt	salami	green	, as well as	AND-CONJ	[,, RB, RB, IN]	1
dump sentences\V-19_20_.txt	oregano	paprika	,	LIST	[,]	1
dump sentences\T-756_4_.txt	flavonoids	quercitin	, like	LIST	[,, IN]	1
dump sentences\V-531_6_.txt	split peas	lentils	, or	LIST	[,, CC]	10
dump sentences\A-30_10_.txt	who	cilantro	declared whether they liked	VP	[VBD, IN, PRP, VBD]	2
dump sentences\T-1658_9_.txt	breast pain	sensitive skin	,	LIST	[,]	2
dump sentences\V-304_15_.txt	plant foods	risk	, reduced the	AND-CONJ	[,, VBD, DT]	1
dump sentences\V-266_23_.txt	pills	supplements	, without	LIST	[,, IN]	1
dump sentences\A-87_1_.txt	calories	saturated fat	,	LIST	[,]	4
dump sentences\A-339_22_.txt	flaxseeds	sesame seeds	,	LIST	[,]	1
dump sentences\T-770_5_.txt	sodium benzoate	potassium sorbate	,	LIST	[,]	2
dump sentences\T-430_5_.txt	gout	painful	, a	LIST	[,, DT]	3
dump sentences\V-977_12_.txt	produced	avocado	by the	PREP	[IN, DT]	1
dump sentences\A-387_24_.txt	pigs	ractopamine	fed	VP	[VBN]	2
dump sentences\V-243_67_.txt	can	appetite	suppress your	VP	[VB, PRP$]	1
dump sentences\V-768_2_.txt	risk	colorectal cancer	of	PREP	[IN]	67
dump sentences\V-168_6_.txt	control	blood sugar	of	PREP	[IN]	2
dump sentences\V-103_18_.txt	life	mortality	, their	LIST	[,, PRP$]	1
dump sentences\A-292_14_.txt	cherries	placebo	for the study—how could you fool people with a	PREP	[IN, DT, NN, :, WRB, MD, PRP, VB, NNS, IN, DT]	1
dump sentences\A-323_1_.txt	pineapples	strawberries	, or	LIST	[,, CC]	1
dump sentences\A-151_8_.txt	drug	aspirin	is	IS-A	[VBZ]	2
dump sentences\V-790_1_.txt	diarrhea	eczema	,	LIST	[,]	1
dump sentences\A-210_14_.txt	treatment	osteoarthritis	of	PREP	[IN]	4
dump sentences\A-354_10_.txt	woman	leukemia	with	PREP	[IN]	2
dump sentences\A-477_0_.txt	heart disease	plant-based diet	could be reversed with a	VP	[MD, VB, VBN, IN, DT]	31
dump sentences\V-15_326_.txt	arteries	drugs	without	PREP	[IN]	10
dump sentences\V-639_4_.txt	survival	heart attack	after a	PREP	[IN, DT]	1
dump sentences\V-1168_5_.txt	endive	radicchio	,	LIST	[,]	1
dump sentences\T-275_9_.txt	pain	rheumatoid arthritis	associated with	VP	[VBN, IN]	1
dump sentences\A-348_9_.txt	inflammation	dried apples	, whereas	LIST	[,, IN]	1
dump sentences\A-99_25_.txt	eggs	dietary cholesterol	or	AND-CONJ	[CC]	2
dump sentences\V-66_53_.txt	dairy	salt	,	LIST	[,]	1
dump sentences\V-633_4_.txt	plant foods	berries	, such as	AND-CONJ	[,, JJ, IN]	1
dump sentences\A-455_0_.txt	broccoli	detoxifying enzymes	boosts the	VP	[VBZ, DT]	1
dump sentences\T-457_5_.txt	oxidation	mitochondria	of our	PREP	[IN, PRP$]	1
dump sentences\V-389_38_.txt	exercise	stress	,	LIST	[,]	1
dump sentences\T-1105_7_.txt	can	blood	be detected with	VP	[VB, VBN, IN]	1
dump sentences\V-138_27_.txt	burns	bandage	if you soak a	PREP	[IN, PRP, VBP, DT]	1
dump sentences\V-258_20_.txt	brown fat	cold temperatures	by exposure to	PREP	[IN, NN, TO]	2
dump sentences\V-413_10_.txt	beets	kale	,	LIST	[,]	1
dump sentences\V-686_7_.txt	beef	carrots	,	LIST	[,]	1
dump sentences\V-798_0_.txt	deli meats	hot dogs	,	LIST	[,]	2
dump sentences\T-910_6_.txt	bioavailability	heavy metals	of	PREP	[IN]	1
dump sentences\V-621_5_.txt	safflower oil	control	, as a	AND-CONJ	[,, IN, DT]	1
dump sentences\V-1005_6_.txt	eggs	brains	,	LIST	[,]	1
dump sentences\A-345_20_.txt	antioxidant content	raisins	of	PREP	[IN]	1
dump sentences\V-21_26_.txt	boiling	milk	of	PREP	[IN]	1
dump sentences\T-191_2_.txt	serotonin	neurotransmitter	, the	LIST	[,, DT]	1
dump sentences\V-460_5_.txt	symptoms	asthma	of	PREP	[IN]	2
dump sentences\T-238_8_.txt	poultry	dairy	,	LIST	[,]	6
dump sentences\T-1599_8_.txt	treatment	rheumatoid arthritis	for	PREP	[IN]	1
dump sentences\V-752_16_.txt	nuts	weight gain	, to	LIST	[,, TO]	1
dump sentences\A-42_8_.txt	raisins	potato chips	to	PREP	[TO]	2
dump sentences\V-696_15_.txt	vegetable protein	blood pressure	to [	PREP	[TO, -LRB-]	6
dump sentences\V-280_21_.txt	bread	rice	,	LIST	[,]	1
dump sentences\T-428_2_.txt	flaxseeds	amla	,	LIST	[,]	1
dump sentences\V-89_5_.txt	beer	milk	,	LIST	[,]	1
dump sentences\A-169_10_.txt	fruits	salads	,	LIST	[,]	3
dump sentences\V-76_3_.txt	prostate cancer	plant-based diet	could be reversed with a	VP	[MD, VB, VBN, IN, DT]	16
dump sentences\A-349_7_.txt	egg	smoking	&	AND-CONJ	[CC]	1
dump sentences\A-139_2_.txt	beta-carotene	risk	lower the	ADJ	[JJR, DT]	2
dump sentences\V-642_19_.txt	coconut oil	bad cholesterol	had the worst levels of	VP	[VBD, DT, JJS, NNS, IN]	1
dump sentences\V-1168_50_.txt	fiddlehead ferns	garlic	,	LIST	[,]	1
dump sentences\V-90_19_.txt	dietary guidelines	stress	should	VP	[MD]	1
dump sentences\V-1001_2_.txt	weakness	dizziness	,	LIST	[,]	1
dump sentences\V-430_1_.txt	oxidative stress	inflammation	, reduce	LIST	[,, VB]	2
dump sentences\T-995_1_.txt	lead	heart attack	to a	PREP	[TO, DT]	1
dump sentences\T-995_0_.txt	periodontal disease	obesity	,	LIST	[,]	6
dump sentences\T-1346_4_.txt	plaque	gingivitis	,	LIST	[,]	2
dump sentences\V-291_6_.txt	estrogenic effects	toxins	of the	PREP	[IN, DT]	1
dump sentences\A-465_1_.txt	menopause	testosterone	, reduced	LIST	[,, VBD]	1
dump sentences\V-405_13_.txt	inflammation	gluten	caused by	INFLUENCE	[VBN, IN]	2
dump sentences\T-4_12_.txt	can	variety	be achieved through a	VP	[VB, VBN, IN, DT]	1
dump sentences\T-1532_8_.txt	animal products	milk	such as	IS-A	[JJ, IN]	1
dump sentences\V-648_18_.txt	citrus	buckwheat	,	LIST	[,]	1
dump sentences\V-306_6_.txt	risk	premature puberty	of	PREP	[IN]	2
dump sentences\V-1167_1_.txt	dressing	salad	, or	LIST	[,, CC]	1
dump sentences\A-22_0_.txt	death	heart disease	,	LIST	[,]	3
dump sentences\A-12_10_.txt	fiber	oatmeal	of	PREP	[IN]	2
dump sentences\T-1703_11_.txt	cholesterol	can	but	CC	[CC]	1
dump sentences\A-431_13_.txt	white	green	,	LIST	[,]	3
dump sentences\V-1124_2_.txt	diets	over	, out of	AND-CONJ	[,, IN, IN]	1
dump sentences\A-428_26_.txt	longevity	nuts	was	IS-A	[VBD]	2
dump sentences\V-651_3_.txt	polycyclic aromatic hydrocarbons	chemicals	are	VP	[VBP]	1
dump sentences\V-9_3_.txt	can	doctor	keep the	VP	[VB, DT]	1
dump sentences\V-1217_7_.txt	nutrition	calories	, without	LIST	[,, IN]	1
dump sentences\V-1069_9_.txt	antibiotics	cows	to	PREP	[TO]	1
dump sentences\A-342_8_.txt	diet	treated	-	-COMPOUND	[]	2
dump sentences\A-388_21_.txt	spices	fenugreek	like	IS-A	[IN]	1
dump sentences\V-204_1_.txt	nutrition	sexual health	, or	LIST	[,, CC]	1
dump sentences\V-195_11_.txt	caffeine	children	for adults.What about	PREP	[IN, NN, IN]	1
dump sentences\V-53_36_.txt	edamame	beans	, or the	AND-CONJ	[,, CC, DT]	1
dump sentences\V-352_4_.txt	steroids	puberty	are very low before they hit	VP	[VBP, RB, JJ, IN, PRP, VBP]	1
dump sentences\A-331_10_.txt	treatment	cyclical mastalgia	for	PREP	[IN]	4
dump sentences\A-375_20_.txt	risk	breast cancer	of	PREP	[IN]	117
dump sentences\A-110_12_.txt	cooking	enzyme	, but the	AND-CONJ	[,, CC, DT]	1
dump sentences\V-13_160_.txt	inflammation	oxidative stress	,	LIST	[,]	4
dump sentences\T-437_12_.txt	pesticides	glycotoxins	,	LIST	[,]	2
dump sentences\T-1092_2_.txt	spinach	radicchio	,	LIST	[,]	1
dump sentences\A-245_2_.txt	minerals	magnesium	such as	IS-A	[JJ, IN]	1
dump sentences\T-1911_12_.txt	saturated fat	animal protein	,	LIST	[,]	11
dump sentences\V-647_2_.txt	grilled	barbecued	or	AND-CONJ	[CC]	1
dump sentences\V-658_4_.txt	sugar	blood pressure	helps the	VP	[VBZ, DT]	2
dump sentences\V-563_19_.txt	risk	thyroid cancer	of 	PREP	[IN]	2
dump sentences\V-484_33_.txt	anxiety	downer	, without the	AND-CONJ	[,, IN, DT]	1
dump sentences\V-193_7_.txt	apples	pears	, three	LIST	[,, CD]	1
dump sentences\V-437_8_.txt	drugs	ibuprofen	like	IS-A	[IN]	9
dump sentences\A-5_23_.txt	peppermint	nausea	cut	VP	[VBD]	2
dump sentences\T-293_3_.txt	farm workers	who	,	LIST	[,]	1
dump sentences\A-362_25_.txt	fruit	cavity	is	IS-A	[VBZ]	2
dump sentences\A-299_3_.txt	bean	rice	to	PREP	[TO]	1
dump sentences\T-580_2_.txt	probiotics	chamomile tea	,	LIST	[,]	2
dump sentences\V-665_6_.txt	exercise	risk	,	LIST	[,]	2
dump sentences\A-200_6_.txt	infected	stomach	with a	PREP	[IN, DT]	1
dump sentences\V-72_10_.txt	fish	can	, you	LIST	[,, PRP]	2
dump sentences\V-1249_18_.txt	can	artichoke	of	PREP	[IN]	1
dump sentences\A-63_0_.txt	prevention	cardiovascular disease	of	PREP	[IN]	5
dump sentences\V-280_19_.txt	cheese	milk	, though	LIST	[,, IN]	1
